filename,width,height,class,xmin,ymin,xmax,ymax
clownfish_1848_png_jpg.rf.0053ee59b096902988f343c2cfbed208.jpg,640,640,clownfish,0,0,640,640
clownfish_904_png_jpg.rf.002bdaae8300d9e91a378a20e248ee50.jpg,640,640,clownfish,0,0,640,640
clownfish_838_png_jpg.rf.00663c162bade691546eecf48aaf0bd5.jpg,640,640,clownfish,0,0,640,640
image_original_Clownfish_w19-png_3a7002e1-e51b-493d-80a3-bd4874d0b13b_png_jpg.rf.005e6695bf4a536f9610d84c6a5dc15b.jpg,640,640,clownfish,0,0,640,640
clownfish_98_png_jpg.rf.004eb27fd40e5e253c1a42a2721201d5.jpg,640,640,clownfish,0,0,640,640
clownfish_1805_png_jpg.rf.004fdf2054636d5f04078b4c0b06641a.jpg,640,640,clownfish,0,0,640,640
clownfish_122_png_jpg.rf.002299bb0d4ab5db03112e8bb584d793.jpg,640,640,clownfish,0,0,640,640
clownfish_1068_png_jpg.rf.007a296ecb93e4f21d3a7ac40a71688a.jpg,640,640,clownfish,0,0,640,640
cut_imgfish_120_jpg.rf.007f3f535e2f9f445d8738556201b177.jpg,640,640,clownfish,0,0,640,640
image_2_23_jpg.rf.0081cb39f6659b1e3caa9a279aad1ca0.jpg,640,640,clownfish,5,0,640,640
image_original_Clownfish_w12-jpg_79985af2-c7d4-466c-be64-aedcfb04a5d7_jpg.rf.009b91408df733a6dd257972d694915a.jpg,640,640,clownfish,0,0,640,640
clownfish1214_93_3_jpg.rf.0050f00eeb045f9da0222e4ec27fe3a5.jpg,640,640,clownfish,0,0,640,640
clownfish_123_png_jpg.rf.00a4100d1d1b16b7c50ebcf6179eda8a.jpg,640,640,clownfish,0,0,640,640
clownfish_2023_png_jpg.rf.002a57ae8ad48ccee708f5b43addef31.jpg,640,640,clownfish,0,0,640,640
clownfish1214_16_5_jpg.rf.00ba981b47df7d25bf60e3f4d1b5442d.jpg,640,640,clownfish,0,0,640,640
image_original_S__48496643-jpg_d4c7712b-7fbd-4d32-9403-e452aad64c79_jpg.rf.00be0148bc196c7c953df4ac1eac1dfc.jpg,640,640,clownfish,2,5,640,640
clownfish_1869_png_jpg.rf.00df35beab33304c9479ecb94962a424.jpg,640,640,clownfish,0,0,640,640
clownfish_1797_png_jpg.rf.00b994ccf5b2993486e2e9cef1968361.jpg,640,640,clownfish,0,0,640,640
clownfish_2001_png_jpg.rf.00ff78bbcf58e5cb5b8e4c0139d2b727.jpg,640,640,clownfish,0,0,640,640
clownfish1214_95_2_jpg.rf.00e6513cba2af07c14affde062cde0ed.jpg,640,640,clownfish,0,2,640,640
dark_clownfish1214_37_jpg.rf.00fa977f018253a630cb66ad1ccb0f10.jpg,640,640,clownfish,0,0,640,640
clownfish_2002_png_jpg.rf.010985b9420a8153cbe501846df541e6.jpg,640,640,clownfish,0,0,640,640
dark_clownfish1214_28_1_jpg.rf.00dfbdaedda1deecee724f10209d39e6.jpg,640,640,clownfish,0,0,640,640
clownfish_1877_png_jpg.rf.0162119ce0c9fd6e4499b4cdde5ccf01.jpg,640,640,clownfish,0,0,640,640
clownfish_1690_png_jpg.rf.0117cf6875e122a35bc0b5fb24a26c71.jpg,640,640,clownfish,0,0,640,640
clownfish_121_png_jpg.rf.00ee3d4b35df506ae7678d0bfd8aa6e7.jpg,640,640,clownfish,0,0,640,640
image_original_Clownfish_w37-png_2e0f558d-eb53-4013-b947-475221a1b43a_png_jpg.rf.018ebdcd1d740907f6c345f446e461f5.jpg,640,640,clownfish,0,2,640,640
clownfish_1254_png_jpg.rf.01171e3260dfbbe7eb4580048c9979a5.jpg,640,640,clownfish,0,0,640,640
clownfish_1870_png_jpg.rf.010da50619e77be887d1768fff9f35e6.jpg,640,640,clownfish,0,0,640,640
clownfish_1112_png_jpg.rf.011acf566a02973831484f19f46e330e.jpg,640,640,clownfish,0,0,640,640
clownfish_855_png_jpg.rf.01a2544102402316b945bd76bd4eddf4.jpg,640,640,clownfish,0,0,640,640
clownfish_1183_png_jpg.rf.01ec8b3d6b5aac7ea1ff2d942cb0fc82.jpg,640,640,clownfish,0,0,640,640
clownfish_1731_png_jpg.rf.014ee730e1ee57bf3b34d6194eb4baa6.jpg,640,640,clownfish,0,0,640,640
clownfish_1443_png_jpg.rf.01e623ef52ce14db54aebe9bdb1877cf.jpg,640,640,clownfish,0,0,640,640
clownfish_1002_png_jpg.rf.0148ffa8121b64afb3548c727e8b9f13.jpg,640,640,clownfish,0,0,640,640
clownfish_1244_png_jpg.rf.025016ad7c4ce1817c69372b29650428.jpg,640,640,clownfish,0,0,640,640
clownfish_1291_png_jpg.rf.0219fd7caf1e807bbebd53fa8aaf994e.jpg,640,640,clownfish,0,0,640,640
image_original_S__48496643-jpg_7fd3398a-e436-40cf-81ae-3acfdd08e90b_jpg.rf.0191895c9fc7c25c22c566c5bc2c7ead.jpg,640,640,clownfish,0,0,640,640
clownfish_25_png_jpg.rf.01cae9c153846894130868b555c57325.jpg,640,640,clownfish,0,0,640,640
clownfish_1036_png_jpg.rf.0247cdb819d9bebb11b2aad812da210b.jpg,640,640,clownfish,0,0,640,640
clownfish_31_png_jpg.rf.02694fcca5bb5b8771239bdda0dfdbd2.jpg,640,640,clownfish,0,0,640,640
dark_cut_imgfish_322_jpg.rf.0189de7e8e4ede32fe8e9cb52ee183ae.jpg,640,640,clownfish,0,2,640,640
image_original_Clownfish_w21-jpg_fa056f97-e40a-4ef9-ab18-538d5e36a117_jpg.rf.01b2e01362b3f2994ca4b1ba594ec0f4.jpg,640,640,clownfish,0,0,640,640
clownfish_2013_png_jpg.rf.025b20f51950890b86111c05e6608e89.jpg,640,640,clownfish,0,0,640,640
clownfish_1002_png_jpg.rf.024dc90e02e9a7e0940777546996569f.jpg,640,640,clownfish,0,0,640,640
clownfish_1749_png_jpg.rf.021d356b616cd83b129bc4b9eec4036d.jpg,640,640,clownfish,0,0,640,640
dark_clownfish1214_47_3_jpg.rf.027ff5a32467459e33cc50356bc71187.jpg,640,640,clownfish,0,0,640,640
dark_cut_imgfish_458_jpg.rf.021bf3bc64e0c91c56eda7df91fe8c83.jpg,640,640,clownfish,2,0,640,640
clownfish_813_png_jpg.rf.02ae5bd08761fbfd368d9f8ad1c5ecde.jpg,640,640,clownfish,0,0,640,640
Clownfish_w35_jpg.rf.029271035f41d94f76031757be6ab7a5.jpg,640,640,clownfish,0,0,637,640
clownfish_1859_png_jpg.rf.0262bcb1368c0a4dd22b1a33d0d66f76.jpg,640,640,clownfish,0,0,640,640
clownfish_1241_png_jpg.rf.02c5820e62b6843f2dbeb89220f6802c.jpg,640,640,clownfish,0,0,640,640
clownfish_1683_png_jpg.rf.0327890c90f3e415feeb234ddebb99fc.jpg,640,640,clownfish,0,0,640,640
clownfish_112_png_jpg.rf.0364c8427a10aeb448485bbb7128a36c.jpg,640,640,clownfish,0,0,640,640
clownfish_957_png_jpg.rf.02b283b492fd84dc924a98a06ba5b6f3.jpg,640,640,clownfish,0,0,640,640
clownfish_923_png_jpg.rf.038a0df5b93f720754556ce20656e724.jpg,640,640,clownfish,0,2,640,640
clownfish_1010_png_jpg.rf.03b7e00d49fe4bc80c7ddb3d80068cf0.jpg,640,640,clownfish,0,0,640,640
clownfish1214_16_jpg.rf.03752ef4d2c73f64087384d74ed6bd37.jpg,640,640,clownfish,0,0,640,640
clownfish_1390_png_jpg.rf.03add190e602cd51cae1ca57de08a605.jpg,640,640,clownfish,0,0,640,640
image_original_Clownfish_w13-jpg_71d8e3da-b9f9-404b-a6d0-4c57d0ac1cb8_jpg.rf.02de0ad3845a75a0fb3c25e4afb85fe9.jpg,640,640,clownfish,0,0,640,640
clownfish_1949_png_jpg.rf.03a895395b33b6f50047b2c895d83af1.jpg,640,640,clownfish,0,5,640,640
image_original_Clownfish_b3-jpg_ec258a4d-af4a-4d58-b79f-9e4ff8386a60_jpg.rf.036efeae5f7a5944a406f33790f70d77.jpg,640,640,clownfish,0,0,640,640
clownfish_2010_png_jpg.rf.03bb2c10429985826c5d33e4fdcc349e.jpg,640,640,clownfish,0,0,640,640
clownfish_1342_png_jpg.rf.0402ff1d311bd843e08c69dffcb94c42.jpg,640,640,clownfish,0,0,640,640
clownfish_1263_png_jpg.rf.03dea8df5416bcf5759170a3b8a055dc.jpg,640,640,clownfish,0,0,640,640
clownfish_1342_png_jpg.rf.03148d8d9640d8b4737310e036877e8e.jpg,640,640,clownfish,0,0,640,640
dark_clownfish1214_53_4_jpg.rf.03b67658504d2242f6f8ab5ff20f7835.jpg,640,640,clownfish,0,0,640,640
clownfish1214_99_2_jpg.rf.03eac9d5b66cf823c97e42f1f54b24dc.jpg,640,640,clownfish,0,0,640,640
clownfish_1352_png_jpg.rf.03b26b9acd30fe1b8ea43d5fe9d8dafb.jpg,640,640,clownfish,0,0,640,640
clownfish_1984_png_jpg.rf.044fcdfffb04ee8295ceaf4eaf79b413.jpg,640,640,clownfish,0,0,640,640
clownfish1214_43_3_jpg.rf.040bea04ed8557b5c1904695fa9e13fb.jpg,640,640,clownfish,0,0,640,640
clownfish1214_38_6_jpg.rf.0493fbc465350bf043e34ea03734ffcb.jpg,640,640,clownfish,0,0,640,640
clownfish1214_97_jpg.rf.0490cfe6ad930c1028541b5149378faa.jpg,640,640,clownfish,0,0,640,640
dark_clownfish1214_4_2_jpg.rf.041e3d94340d3b2de36d338abd63cd9c.jpg,640,640,clownfish,0,0,640,640
clownfish_1712_png_jpg.rf.047be450af82a86d452270b40b498cbb.jpg,640,640,clownfish,0,0,640,640
clownfish1214_48_5_jpg.rf.04e7a797bb5eacc13d7b9401e76e326d.jpg,640,640,clownfish,0,0,640,640
clownfish_1370_png_jpg.rf.049aba76f663cc3c28882c01902c6504.jpg,640,640,clownfish,0,0,640,640
clownfish_1760_png_jpg.rf.043efb23d4ee64b5906d88fca40c2c8e.jpg,640,640,clownfish,0,0,640,640
clownfish_1686_png_jpg.rf.04d47452e4ed0d0c2d67b701a6c660d0.jpg,640,640,clownfish,0,0,640,640
clownfish_1911_png_jpg.rf.04a8529251922c5575aca56a0c81d44b.jpg,640,640,clownfish,0,0,640,640
clownfish_866_png_jpg.rf.04a3fec2ac85049ca6246572bbbf8a8c.jpg,640,640,clownfish,0,0,640,640
clownfish_1009_png_jpg.rf.054831e005e67fe316d1e0970934f533.jpg,640,640,clownfish,0,0,640,640
clownfish1214_56_jpg.rf.055ad6cc36de9b42434eb319c3413b04.jpg,640,640,clownfish,0,0,640,640
clownfish1214_19_5_jpg.rf.0566edefd69dabd61b59b9c887f3a93c.jpg,640,640,clownfish,0,0,640,640
image_original_S__48496643-jpg_9dd7887e-2950-43df-968b-7e421e5a6713_jpg.rf.05641ea1df93c3e5bc31ae8047305cdc.jpg,640,640,clownfish,0,0,640,640
