filename,width,height,class,xmin,ymin,xmax,ymax
01a624308e2f8c5d_jpg.rf.fe5097516e2c94c671bc3fb424fe7ada.jpg,640,640,unknown,0,0,640,640
9f7a9112fe50d13e_jpg.rf.ff58cb3a41aa07aa95823b4c62a1f88e.jpg,640,640,unknown,0,0,640,640
8f03be85e783ff44_jpg.rf.fe0ed6f02a271b9f4e6ca2e0d83c080d.jpg,640,640,unknown,0,0,640,640
acf824a873a6ee9b_jpg.rf.ff4cacf8fb420a5a9d43627eaafac1ab.jpg,640,640,unknown,0,0,640,640
01a624308e2f8c5d_jpg.rf.fec4e52063eb19d6d7b4a5f1af209ccd.jpg,640,640,unknown,0,0,640,640
027d1b703ed791a9_jpg.rf.fe5e3432516c61de9181d527fff0b790.jpg,640,640,unknown,0,0,640,640
09aaf18543387870_jpg.rf.ff56b433cf063762de37a65f602000a5.jpg,640,640,unknown,0,0,640,640
008152450b44dd1c_jpg.rf.ff06b4b0fc4b8e1424c08441cbac86aa.jpg,640,640,unknown,0,0,640,640
d1d29fc07d3b3dd4_jpg.rf.fe1e2538c9a97da08bd65f1a3b2ce773.jpg,640,640,unknown,0,0,640,640
09e7cbaddfb5574b_jpg.rf.fe268def104acc3905a913d49137e6bc.jpg,640,640,unknown,0,0,640,640
0f8af669f9879b74_jpg.rf.fea81411a50210ec8ab52ffee4edb396.jpg,640,640,unknown,0,0,640,640
0064998d19e6bc90_jpg.rf.ff0168aa2b934db2133764c45a431f12.jpg,640,640,unknown,0,0,640,640
03f95d0a0b785577_jpg.rf.ff30d90e8006824e854e1962efc4d396.jpg,640,640,unknown,0,0,640,640
0300038f7af11561_jpg.rf.fdfe0c34e613bfa01e9c232f90888bf5.jpg,640,640,unknown,0,0,640,640
0095734b1bd2ea8d_jpg.rf.fe064b181b623f361743079cc04a0758.jpg,640,640,unknown,0,0,640,640
30947442a6696641_jpg.rf.fe08e8023efe9687cd7437ff9f195625.jpg,640,640,unknown,0,0,640,640
067c73b111ad1ea1_jpg.rf.ff4e99bb3214e31b6578854d2516160c.jpg,640,640,unknown,0,0,640,640
03066a0b9fcdaa17_jpg.rf.feb710ca68a3c6f1b16a5f648728e553.jpg,640,640,unknown,0,0,640,640
0cc7326de69d8561_jpg.rf.ff7aa0c71a78784bb898be87c96e5367.jpg,640,640,unknown,0,0,640,640
1c48d2b34b25516d_jpg.rf.fe875a9e3c2377fbe93b8e67c7bc5494.jpg,640,640,unknown,0,0,640,640
0300038f7af11561_jpg.rf.feaba58fefe35ab3a300e1aaeeb2309c.jpg,640,640,unknown,0,0,640,640
0095734b1bd2ea8d_jpg.rf.ff34b855646bd8dfef6064e340d6c37a.jpg,640,640,unknown,0,0,640,640
df3de2839e43ce9d_jpg.rf.fe47d45f6dab627000f7b9e24065251e.jpg,640,640,unknown,0,0,640,640
030fa4e84582bfb2_jpg.rf.fe5da08735a40c78595982ed218dfeb4.jpg,640,640,unknown,0,0,640,640
008152450b44dd1c_jpg.rf.ff7ce45b4fed73e84ad253d26de365c5.jpg,640,640,unknown,0,0,640,640
001a4ddbc29f989a_jpg.rf.fe23742f24df58d21e9d6bc71adde6f8.jpg,640,640,unknown,0,0,640,640
0095734b1bd2ea8d_jpg.rf.ff59bdc66dcf19466325f35c6d17dc40.jpg,640,640,unknown,0,0,640,640
01f09f3432ba0989_jpg.rf.fde18a56a2b506f5e3c88f7c4b4f219c.jpg,640,640,unknown,0,0,640,640
2284f5ebddf21d79_jpg.rf.ff995d6fdcad4aa3dfd01c68398ac940.jpg,640,640,unknown,0,0,640,640
afd9677b0de51366_jpg.rf.ff7c3da7bb2e654962ec67f8ca4c0dcc.jpg,640,640,unknown,0,0,640,640
03f95d0a0b785577_jpg.rf.fff37f62b76549d0d7ce61602ddcddeb.jpg,640,640,unknown,0,0,640,640
140f74c69f830a68_jpg.rf.fffc4cc47a1171c3eb884244eac6ff05.jpg,640,640,unknown,0,0,640,640
0180c11b23fd0cfe_jpg.rf.ffe41af0db40cb3cf9ba06ec80c5c51b.jpg,640,640,unknown,0,0,640,640
0053eaad1ba9940d_jpg.rf.ffd5633f6a8095117b63d8b388cc7db4.jpg,640,640,unknown,0,0,640,640
01f09f3432ba0989_jpg.rf.ffb223011c7706ef407d27731159bb3e.jpg,640,640,unknown,0,0,640,640
bb5dc79fdb37430e_jpg.rf.ffeb5d3c1905fea805f5e8ef6cc89483.jpg,640,640,unknown,0,0,640,640
4c589c85284d41c1_jpg.rf.ffdb7b26f34d9bca5415f2dd75759a26.jpg,640,640,unknown,0,0,640,640
0033aee72996ed2c_jpg.rf.ffabe37c3731e2024501014a672b6b45.jpg,640,640,unknown,0,0,640,640
245430cebcaf2271_jpg.rf.0023ec222849b96473f9fe5fd75bc13d.jpg,640,640,unknown,0,0,640,640
0512598625d6f29c_jpg.rf.002775759d19a92824aa54292e86bc8c.jpg,640,640,unknown,0,0,640,640
03b104848833d4aa_jpg.rf.002fc035e94bfe0fa06675a8580454cd.jpg,640,640,unknown,0,0,640,640
f30ad57569294b45_jpg.rf.00c0f44e3b7209c6698ff708e6f9dc86.jpg,640,640,unknown,0,0,640,640
03ce925a60183c53_jpg.rf.006099e074d8c0538b9ade0916528e68.jpg,640,640,unknown,0,0,640,640
1c48d2b34b25516d_jpg.rf.011261ae8ea1c15a02e4dc391a458054.jpg,640,640,unknown,0,0,640,640
0105c9304931cf33_jpg.rf.00e9acd679cc80b643a1510a6bf4e598.jpg,640,640,unknown,0,0,640,640
0064998d19e6bc90_jpg.rf.00e5d3d365eb1aa39c7240427cfbb3b5.jpg,640,640,unknown,0,0,640,640
49e42b54a9bd3d7d_jpg.rf.0060c8635f0e981daa7d6727a369ccff.jpg,640,640,unknown,0,0,640,640
0492fd9876fb31d4_jpg.rf.0124e2110c9225853b8036d5baf9db88.jpg,640,640,unknown,0,0,640,640
0a561a6b8d64a875_jpg.rf.0118a9904188194f3b1a2914a03b6588.jpg,640,640,unknown,0,0,640,640
039925608d851352_jpg.rf.0118400e4b3ba5dcf3a54c6f0f425f3c.jpg,640,640,unknown,0,0,640,640
1c48d2b34b25516d_jpg.rf.015adca4f77ed1921e62dd9ef074abc3.jpg,640,640,unknown,0,0,640,640
00a8efad5207f112_jpg.rf.00edd7722e66de8ec08b799aebe27d44.jpg,640,640,unknown,0,0,640,640
0439441efd782662_jpg.rf.00ea41b6dbf9a4ed48b90db78a441d4e.jpg,640,640,unknown,0,0,640,640
0095734b1bd2ea8d_jpg.rf.00fe4de61dffb446ac46044c65890039.jpg,640,640,unknown,0,0,640,640
0320353540ec38bd_jpg.rf.000d686428e1583dc7b371e30952de48.jpg,640,640,unknown,0,0,640,640
0dd9f1c3318bf99f_jpg.rf.004b06331fabb81a96ced94153d8fa26.jpg,640,640,unknown,0,0,640,640
00a8efad5207f112_jpg.rf.00fb7b6658f172737b7ab4ecece116bd.jpg,640,640,unknown,0,0,640,640
5c8d556943d3961b_jpg.rf.012682192777a29fcb415bccecda3cbf.jpg,640,640,unknown,0,0,640,640
0445d406743ae314_jpg.rf.01687ba1896670d92ce8ed2d2d64b716.jpg,640,640,unknown,0,0,640,640
140f74c69f830a68_jpg.rf.015e71a044f12236b4b26e0165707ddc.jpg,640,640,unknown,0,0,640,640
034540ed66dfc36c_jpg.rf.0144edd3e404153fdde062ad7b6cda58.jpg,640,640,unknown,0,0,640,640
015d75b3131bdba5_jpg.rf.0143b0c99c9666ee5fc566f30425a4c9.jpg,640,640,unknown,0,0,640,640
c31653f8a93c0f50_jpg.rf.01076e56040db7e131927aa3ecd4d051.jpg,640,640,unknown,0,0,640,640
0e10f4370f30eb50_jpg.rf.01ed3d02aba3b0f071755535a7d59da9.jpg,640,640,unknown,0,0,640,640
0371ac5282bde7c4_jpg.rf.017ef766a3f738fdd61b3617b7fe341e.jpg,640,640,unknown,0,0,640,640
05f3da521a5734af_jpg.rf.001b19ac0f11c33f55fb332e915b57d9.jpg,640,640,unknown,0,0,640,640
00bafd41bfe47a2b_jpg.rf.019934aa98ec4e53fd5492fe8e62056b.jpg,640,640,unknown,0,0,640,640
8d3bc153a1fbe0cf_jpg.rf.01710f52d42e22214b52f9ec0db705ce.jpg,640,640,unknown,0,0,640,640
0004e0650dd10f47_jpg.rf.01f5a9136af7f56376b75b1c2db2bed8.jpg,640,640,unknown,0,0,640,640
15230f5a041dc8a9_jpg.rf.0207cd7f2a52c12126798a1876b24716.jpg,640,640,unknown,0,0,640,640
00a8efad5207f112_jpg.rf.021e3caea83ed8173aa47267cd7c8a61.jpg,640,640,unknown,0,0,640,640
00a8efad5207f112_jpg.rf.022adf93958a1af8a4a3da797c010a7d.jpg,640,640,unknown,0,0,640,640
6e2738df1bd10623_jpg.rf.02202c230b41f46be1386225c21efcd5.jpg,640,640,unknown,0,0,640,640
4417098eee3d9525_jpg.rf.0242cde45d11efe408c1f7efdf467d3c.jpg,640,640,unknown,0,0,640,640
2cc4a14ef7a53c46_jpg.rf.02b469c328a84fe4acdc62d1dbbf0df2.jpg,640,640,unknown,0,0,640,640
bd9033c2056dd512_jpg.rf.025b1f750639958b933c03da2093815a.jpg,640,640,unknown,0,0,640,640
09aaf18543387870_jpg.rf.02d31e00682e0efe1a09cd3be1556bd0.jpg,640,640,unknown,0,0,640,640
00d876ee2be8ca21_jpg.rf.02aa7db7aa472b9ef77ab35c8954e28d.jpg,640,640,unknown,0,0,640,640
0053eaad1ba9940d_jpg.rf.0207cc68d3784f173914b51e2d9a4530.jpg,640,640,unknown,0,0,640,640
0180c11b23fd0cfe_jpg.rf.024b9af5b97c50aee733f810849a8ae6.jpg,640,640,unknown,0,0,640,640
0105c9304931cf33_jpg.rf.027d7295b4c346eac80b3fabe9d62bc2.jpg,640,640,unknown,0,0,640,640
cec72522773dcebf_jpg.rf.0296ef45dd038293c74a2dcf27ad4817.jpg,640,640,unknown,0,0,640,640
027d1b703ed791a9_jpg.rf.02edd90bb2bc642e51c2da5b31cf5bf4.jpg,640,640,unknown,0,0,640,640
5fae428c1a837efb_jpg.rf.02d39d6cf594c2585ae2d08306a73708.jpg,640,640,unknown,0,0,640,640
0d0cddc3d5afdac1_jpg.rf.03158ca11bc2893554993a5a2b6d8588.jpg,640,640,unknown,0,0,640,640
032636422e171c26_jpg.rf.02507416a0183588d8a82418d4d17f16.jpg,640,640,unknown,0,0,640,640
